Index_number, Datetime, Solar_zenith, Solar_azimuth, Normalized_rms, Data_quality_flag, NO2_total_vertical_column, Uncertainty_NO2_vertical_column, Direct_sun_air_mass_factor
15591,7917.5651,70.62,93.03,0.0002499,10,4.1478e-05,5.2766e-06,2.9
15592,7917.5652,70.6,93.04,0.0002632,10,4.2101e-05,5.2043e-06,2.898
15593,7917.5653,70.58,93.05,0.0002484,10,4.2572e-05,5.1542e-06,2.895
15594,7917.5654,70.56,93.07,0.0002708,10,4.2274e-05,5.192e-06,2.892
15595,7917.5654,70.53,93.08,0.0002612,10,4.2366e-05,5.1903e-06,2.888
15596,7917.5655,70.51,93.09,0.0002684,10,4.1907e-05,5.2505e-06,2.886
15597,7917.5656,70.49,93.1,0.0002715,10,4.1339e-05,5.3256e-06,2.883
15598,7917.5656,70.47,93.12,0.0002704,10,4.152e-05,5.3079e-06,2.881
15599,7917.5687,69.53,93.68,0.0002577,10,5.6814e-05,4.4261e-06,2.784
15600,7917.5687,69.51,93.69,0.0002631,10,5.7306e-05,4.4059e-06,2.783
15601,7917.5688,69.48,93.7,0.0002613,10,5.4758e-05,4.5321e-06,2.776
15602,7917.5689,69.46,93.72,0.0002495,10,5.394e-05,4.5856e-06,2.772
15603,7917.5689,69.44,93.73,0.0002557,10,5.491e-05,4.5435e-06,2.771
15604,7917.569,69.42,93.74,0.0002524,10,5.678e-05,4.4624e-06,2.771
15605,7917.5691,69.4,93.75,0.0002488,10,5.6485e-05,4.471e-06,2.768
15606,7917.5691,69.38,93.77,0.0002593,10,5.68e-05,4.4598e-06,2.766
15607,7917.5692,69.35,93.78,0.0002588,10,5.6924e-05,4.455e-06,2.763
15608,7917.5693,69.33,93.79,0.0002562,10,5.7603e-05,4.4298e-06,2.761
15609,7917.5724,68.37,94.37,0.0002209,10,5.8222e-05,4.6085e-06,2.651
15610,7917.5724,68.35,94.39,0.000223,10,5.7919e-05,4.6308e-06,2.648
15611,7917.5725,68.33,94.4,0.0002297,10,5.8897e-05,4.5951e-06,2.647
15612,7917.5726,68.3,94.41,0.0002261,10,5.564e-05,4.744e-06,2.64
15613,7917.5727,68.28,94.43,0.0002238,10,5.5553e-05,4.7526e-06,2.638
15614,7917.5727,68.26,94.44,0.0002248,10,5.0331e-05,5.0711e-06,2.63
15615,7917.5728,68.24,94.45,0.0002346,10,5.0595e-05,5.0572e-06,2.628
15616,7917.5729,68.22,94.47,0.0002209,10,5.2598e-05,4.9321e-06,2.628
15617,7917.5729,68.19,94.48,0.0002318,10,5.2693e-05,4.9263e-06,2.625
15618,7917.573,68.17,94.49,0.0002183,10,5.6785e-05,4.7163e-06,2.627
15619,7917.576,67.24,95.06,0.0002338,10,4.8781e-05,5.4091e-06,2.522
15620,7917.5761,67.21,95.07,0.0002279,10,5.1521e-05,5.2272e-06,2.522
15621,7917.5761,67.19,95.09,0.0002338,10,5.291e-05,5.1376e-06,2.522
15622,7917.5762,67.17,95.1,0.0002254,10,5.2805e-05,5.146e-06,2.52
15623,7917.5763,67.15,95.11,0.000231,10,5.6217e-05,4.9561e-06,2.521
15624,7917.5764,67.13,95.13,0.0002405,10,5.4934e-05,5.0245e-06,2.518
15625,7917.5764,67.11,95.14,0.0002446,10,5.4413e-05,5.0574e-06,2.515
15626,7917.5765,67.08,95.16,0.0002386,10,5.3522e-05,5.1163e-06,2.511
15627,7917.5766,67.06,95.17,0.0002322,10,5.2948e-05,5.1537e-06,2.509
15628,7917.5766,67.04,95.18,0.0002338,10,5.4329e-05,5.0757e-06,2.508
15629,7917.5797,66.08,95.77,0.0002536,10,8.0367e-05,4.5257e-06,2.432
15630,7917.5798,66.06,95.79,0.0002297,10,8.4051e-05,4.4972e-06,2.431
15631,7917.5799,66.04,95.8,0.0002318,10,8.4933e-05,4.498e-06,2.429
15632,7917.5799,66.01,95.81,0.000219,10,8.7928e-05,4.4888e-06,2.428
15633,7917.58,65.99,95.83,0.0002284,10,8.8809e-05,4.4852e-06,2.426
15634,7917.5801,65.97,95.84,0.0002259,10,9.2208e-05,4.4822e-06,2.425
15635,7917.5801,65.95,95.86,0.000237,10,9.5338e-05,4.4847e-06,2.424
15636,7917.5802,65.93,95.87,0.0002284,10,9.5305e-05,4.4889e-06,2.422
15637,7917.5803,65.9,95.88,0.0002102,10,9.5978e-05,4.4946e-06,2.42
15638,7917.5804,65.88,95.9,0.0002277,10,9.2061e-05,4.4962e-06,2.417
15639,7917.5834,64.95,96.48,0.0002331,10,0.00012791,4.7643e-06,2.341
15640,7917.5834,64.93,96.49,0.0002356,10,0.00012392,4.7462e-06,2.339
15641,7917.5835,64.9,96.51,0.0002226,10,0.00011584,4.7086e-06,2.335
15642,7917.5836,64.88,96.52,0.0002286,10,0.00011447,4.706e-06,2.333
15643,7917.5837,64.86,96.54,0.000217,10,0.0001123,4.7021e-06,2.331
15644,7917.5837,64.84,96.55,0.0002202,10,0.00011153,4.7004e-06,2.329
15645,7917.5838,64.82,96.56,0.0002181,10,0.00010839,4.694e-06,2.327
15646,7917.5839,64.79,96.58,0.0002209,10,0.0001034,4.6864e-06,2.324
15647,7917.5839,64.77,96.59,0.0002248,10,9.9981e-05,4.6775e-06,2.321
15648,7917.584,64.75,96.6,0.0002281,10,9.6069e-05,4.6812e-06,2.319
15649,7917.5871,63.79,97.21,0.0002673,10,0.00011467,4.8895e-06,2.245
15650,7917.5872,63.77,97.23,0.0002741,10,0.00011765,4.9072e-06,2.243
15651,7917.5872,63.75,97.24,0.0002748,10,0.00012036,4.9233e-06,2.242
15652,7917.5873,63.73,97.25,0.0002711,10,0.00011322,4.8942e-06,2.24
15653,7917.5874,63.71,97.27,0.0002654,10,0.00010347,4.8661e-06,2.237
15654,7917.5874,63.69,97.28,0.0002642,10,9.7719e-05,4.8585e-06,2.234
15655,7917.5875,63.66,97.3,0.0002616,10,0.00010096,4.8673e-06,2.232
15656,7917.5876,63.64,97.31,0.0002646,10,0.00010247,4.8734e-06,2.231
15657,7917.5876,63.62,97.32,0.0002693,10,0.00010429,4.8794e-06,2.23
15658,7917.5877,63.6,97.34,0.0002619,10,0.00010696,4.8916e-06,2.229
15659,7917.5907,62.66,97.94,0.0002215,10,7.2705e-05,5.2324e-06,2.152
15660,7917.5908,62.64,97.95,0.0002366,10,7.1538e-05,5.2638e-06,2.151
15661,7917.5909,62.62,97.97,0.0002238,10,7.3344e-05,5.2245e-06,2.15
15662,7917.5909,62.6,97.98,0.000224,10,7.1592e-05,5.2644e-06,2.148
15663,7917.591,62.58,98,0.0002267,10,7.3205e-05,5.2345e-06,2.147
15664,7917.5911,62.56,98.01,0.000223,10,7.4356e-05,5.2154e-06,2.146
15665,7917.5912,62.53,98.02,0.0002222,10,7.4089e-05,5.2275e-06,2.144
15666,7917.5912,62.51,98.04,0.0002205,10,7.3189e-05,5.2471e-06,2.142
15667,7917.5913,62.49,98.05,0.0002249,10,6.9889e-05,5.327e-06,2.14
15668,7917.5914,62.47,98.07,0.000219,10,6.995e-05,5.3351e-06,2.138
15669,7917.5944,61.52,98.69,0.000214,10,6.5912e-05,5.6276e-06,2.073
15670,7917.5945,61.49,98.71,0.0002192,10,6.6543e-05,5.6165e-06,2.071
15671,7917.5946,61.47,98.72,0.0002222,10,6.3085e-05,5.7508e-06,2.069
15672,7917.5947,61.45,98.74,0.0002208,10,6.3927e-05,5.722e-06,2.068
15673,7917.5947,61.43,98.75,0.0002128,10,6.3887e-05,5.7313e-06,2.067
15674,7917.5948,61.41,98.77,0.0002066,10,6.5534e-05,5.6701e-06,2.066
15675,7917.5949,61.39,98.78,0.0002079,10,6.7552e-05,5.6136e-06,2.065
15676,7917.5949,61.36,98.79,0.0002033,10,6.7832e-05,5.5992e-06,2.063
15677,7917.595,61.34,98.81,0.0002098,10,6.7356e-05,5.6224e-06,2.062
15678,7917.5951,61.32,98.82,0.0002101,10,6.6799e-05,5.6455e-06,2.061
15679,7917.5981,60.39,99.44,0.0002184,10,8.7205e-05,5.4252e-06,2.007
15680,7917.5982,60.37,99.46,0.0002215,10,8.8105e-05,5.4243e-06,2.006
15681,7917.5982,60.35,99.47,0.0002245,10,8.6351e-05,5.4366e-06,2.005
15682,7917.5983,60.33,99.49,0.0002193,10,8.6658e-05,5.4425e-06,2.004
15683,7917.5984,60.31,99.5,0.0002208,10,8.757e-05,5.4383e-06,2.003
15684,7917.5984,60.28,99.52,0.0002198,10,8.951e-05,5.431e-06,2.001
15685,7917.5985,60.26,99.53,0.0002166,10,9.0522e-05,5.4339e-06,2
15686,7917.5986,60.24,99.55,0.0002167,10,9.2677e-05,5.4294e-06,1.999
15687,7917.5986,60.22,99.56,0.0002134,10,9.2069e-05,5.4317e-06,1.998
15688,7917.5987,60.2,99.58,0.0002147,10,9.1027e-05,5.4384e-06,1.996
15689,7917.6018,59.25,100.23,0.000208,10,6.7768e-05,5.9781e-06,1.938
15690,7917.6019,59.22,100.24,0.0002007,10,6.875e-05,5.9521e-06,1.936
15691,7917.602,59.2,100.26,0.0002086,10,6.8322e-05,5.9663e-06,1.935
15692,7917.602,59.18,100.27,0.0002124,10,6.8004e-05,5.982e-06,1.934
15693,7917.6021,59.16,100.29,0.0002147,10,6.9872e-05,5.9228e-06,1.933
15694,7917.6022,59.14,100.3,0.0002124,10,7.0313e-05,5.9227e-06,1.932
15695,7917.6022,59.12,100.32,0.0002133,10,7.0177e-05,5.9246e-06,1.931
15696,7917.6023,59.09,100.33,0.0002181,10,7.2199e-05,5.8706e-06,1.93
15697,7917.6024,59.07,100.34,0.0002215,10,6.9732e-05,5.943e-06,1.928
15698,7917.6024,59.05,100.36,0.0002145,10,6.6115e-05,6.0782e-06,1.926
15699,7917.6054,58.13,101,0.0002204,10,7.815e-05,5.8989e-06,1.88
15700,7917.6055,58.11,101.02,0.0002313,10,7.204e-05,6.0409e-06,1.878
15701,7917.6056,58.09,101.03,0.0002314,10,7.5882e-05,5.949e-06,1.877
15702,7917.6057,58.06,101.05,0.0002325,10,7.8555e-05,5.9023e-06,1.876
15703,7917.6057,58.04,101.06,0.0002232,10,8.0273e-05,5.8812e-06,1.875
15704,7917.6058,58.02,101.08,0.0002151,10,8.1479e-05,5.8705e-06,1.874
15705,7917.6059,58,101.09,0.000218,10,8.1349e-05,5.8811e-06,1.873
15706,7917.6059,57.98,101.11,0.0002332,10,8.2872e-05,5.8598e-06,1.873
15707,7917.606,57.96,101.13,0.0002263,10,8.0461e-05,5.894e-06,1.871
15708,7917.6061,57.93,101.14,0.0002227,10,7.8649e-05,5.9224e-06,1.869
15709,7917.6175,54.46,103.69,0.0002414,10,0.00011409,6.3802e-06,1.713
15710,7917.6175,54.44,103.71,0.0002418,10,0.0001165,6.3976e-06,1.712
15711,7917.6176,54.42,103.72,0.0002374,10,0.0001159,6.3943e-06,1.712
15712,7917.6177,54.4,103.74,0.0002475,10,0.00011192,6.3753e-06,1.71
15713,7917.6177,54.37,103.76,0.0002423,10,0.00011329,6.3926e-06,1.709
15714,7917.6178,54.35,103.77,0.0002328,10,0.00011263,6.3911e-06,1.708
15715,7917.6179,54.33,103.79,0.0002453,10,0.0001082,6.3725e-06,1.707
15716,7917.618,54.31,103.8,0.000237,10,0.00010466,6.3691e-06,1.706
15717,7917.618,54.29,103.82,0.0002379,10,0.00010534,6.3694e-06,1.706
15718,7917.6181,54.27,103.84,0.0002368,10,0.0001142,6.4082e-06,1.705
15719,7917.6211,53.35,104.55,0.0002437,10,0.00014593,6.7683e-06,1.67
15720,7917.6212,53.33,104.56,0.0002423,10,0.00014897,6.7955e-06,1.669
15721,7917.6213,53.31,104.58,0.0002422,10,0.000151,6.8135e-06,1.668
15722,7917.6213,53.29,104.6,0.0002477,10,0.00014692,6.7841e-06,1.668
15723,7917.6214,53.27,104.61,0.000237,10,0.00014603,6.7802e-06,1.667
15724,7917.6215,53.25,104.63,0.0002416,10,0.00014127,6.7453e-06,1.666
15725,7917.6215,53.23,104.65,0.0002363,10,0.00013703,6.7155e-06,1.665
15726,7917.6216,53.21,104.66,0.0002442,10,0.00014219,6.7575e-06,1.664
15727,7917.6217,53.18,104.68,0.0002404,10,0.00014967,6.8229e-06,1.663
15728,7917.6217,53.16,104.7,0.000229,10,0.00015239,6.8475e-06,1.663
15729,7917.6247,52.26,105.42,0.0002711,10,0.00016001,7.0468e-06,1.629
15730,7917.6248,52.23,105.44,0.0002722,10,0.00015708,7.0263e-06,1.628
15731,7917.6249,52.21,105.45,0.0002784,10,0.0001527,6.9951e-06,1.627
15732,7917.625,52.19,105.47,0.0002744,10,0.00014684,6.9488e-06,1.626
15733,7917.625,52.17,105.49,0.0002808,10,0.00014336,6.9235e-06,1.626
15734,7917.6251,52.15,105.51,0.0002798,10,0.00014009,6.9001e-06,1.625
15735,7917.6252,52.13,105.52,0.0002621,10,0.00014081,6.9102e-06,1.624
15736,7917.6252,52.11,105.54,0.0002732,10,0.00013567,6.8722e-06,1.623
15737,7917.6253,52.09,105.56,0.0002641,10,0.00013809,6.8935e-06,1.623
15738,7917.6254,52.07,105.57,0.0002667,10,0.0001392,6.9067e-06,1.622
15739,7917.6282,51.22,106.27,0.0002298,10,8.8596e-05,6.8769e-06,1.59
15740,7917.6283,51.2,106.29,0.0002315,10,8.7703e-05,6.8854e-06,1.589
15741,7917.6283,51.18,106.31,0.000228,10,9.1516e-05,6.8568e-06,1.589
15742,7917.6284,51.15,106.32,0.000224,10,9.1552e-05,6.8632e-06,1.588
15743,7917.6285,51.13,106.34,0.0002205,10,9.1047e-05,6.8714e-06,1.587
15744,7917.6286,51.11,106.36,0.0002145,10,9.5628e-05,6.8481e-06,1.587
15745,7917.6286,51.09,106.38,0.0002265,10,0.00010465,6.8406e-06,1.586
15746,7917.6287,51.07,106.39,0.0002284,10,0.00010632,6.8505e-06,1.586
15747,7917.6288,51.05,106.41,0.0002274,10,0.00010867,6.862e-06,1.585
15748,7917.6288,51.03,106.43,0.000225,10,0.00010979,6.8668e-06,1.585
15749,7917.6319,50.11,107.21,0.0002377,10,9.6189e-05,6.9883e-06,1.554
15750,7917.632,50.08,107.23,0.0002422,10,9.5714e-05,7.0002e-06,1.553
15751,7917.6321,50.06,107.25,0.0002468,10,9.0744e-05,7.0302e-06,1.552
15752,7917.6321,50.04,107.26,0.0002444,10,8.929e-05,7.0487e-06,1.551
15753,7917.6322,50.02,107.28,0.0002386,10,9.0381e-05,7.0352e-06,1.55
15754,7917.6323,50,107.3,0.0002526,10,8.8292e-05,7.0658e-06,1.55
15755,7917.6323,49.98,107.32,0.0002488,10,8.9071e-05,7.0609e-06,1.549
15756,7917.6324,49.96,107.34,0.0002523,10,8.4557e-05,7.1218e-06,1.548
15757,7917.6325,49.94,107.35,0.0002435,10,8.528e-05,7.1176e-06,1.548
15758,7917.6326,49.92,107.37,0.0002548,10,8.6172e-05,7.0913e-06,1.547
15759,7917.6355,49.03,108.14,0.0002454,10,9.9544e-05,7.1374e-06,1.52
15760,7917.6356,49.01,108.16,0.0002474,10,9.5782e-05,7.1553e-06,1.519
15761,7917.6357,48.99,108.18,0.0002494,10,9.4737e-05,7.166e-06,1.519
15762,7917.6357,48.97,108.2,0.0002404,10,8.7755e-05,7.2325e-06,1.518
15763,7917.6358,48.95,108.22,0.0002329,10,8.7458e-05,7.2291e-06,1.517
15764,7917.6359,48.93,108.24,0.000245,10,8.9186e-05,7.2146e-06,1.517
15765,7917.6359,48.91,108.26,0.0002424,10,9.221e-05,7.1944e-06,1.516
15766,7917.636,48.89,108.27,0.0002404,10,9.1452e-05,7.1922e-06,1.516
15767,7917.6361,48.87,108.29,0.0002349,10,9.3923e-05,7.1849e-06,1.515
15768,7917.6361,48.85,108.31,0.0002409,10,9.7313e-05,7.1737e-06,1.515
15769,7917.6392,47.96,109.12,0.0002416,12,0.00010636,7.29e-06,1.489
15770,7917.6392,47.94,109.14,0.0002639,12,0.00010022,7.2906e-06,1.488
15771,7917.6393,47.92,109.16,0.0002478,12,0.000102,7.2931e-06,1.488
15772,7917.6394,47.89,109.17,0.0002838,12,9.9124e-05,7.2887e-06,1.487
15773,7917.6394,47.87,109.19,0.0002558,12,0.00010465,7.2962e-06,1.486
15774,7917.6395,47.85,109.21,0.0002488,10,0.00010664,7.2957e-06,1.486
15775,7917.6396,47.83,109.23,0.0002443,12,0.00010583,7.3059e-06,1.485
15776,7917.6396,47.81,109.25,0.0002616,11,0.0001048,7.309e-06,1.485
15777,7917.6397,47.79,109.27,0.0002513,10,0.0001178,7.3583e-06,1.485
15778,7917.6398,47.77,109.29,0.0002607,12,0.0001206,7.3735e-06,1.484
15779,7917.6427,46.92,110.09,0.0005362,12,0.00011484,7.4696e-06,1.46
15780,7917.6456,46.07,110.91,0.000255,12,0.00011213,7.5433e-06,1.438
15781,7917.6481,45.32,111.65,0.0002146,12,0.00014946,7.909e-06,1.42
15782,7917.6482,45.3,111.67,0.000305,12,0.0001497,7.9201e-06,1.419
15783,7917.6483,45.28,111.69,0.0003363,12,0.00015388,7.9554e-06,1.419
15784,7917.6484,45.26,111.71,0.0002188,12,0.00015551,7.9701e-06,1.418
15785,7917.6484,45.24,111.74,0.0001936,12,0.00016118,8.0242e-06,1.418
15786,7917.6485,45.22,111.76,0.0002052,10,0.00016623,8.0719e-06,1.417
15787,7917.6486,45.2,111.78,0.0002097,10,0.00016396,8.0538e-06,1.417
15788,7917.6486,45.18,111.8,0.0002013,10,0.00016187,8.038e-06,1.416
15789,7917.6487,45.16,111.82,0.0002062,10,0.0001636,8.0553e-06,1.416
15790,7917.6488,45.14,111.84,0.0002094,10,0.00016311,8.0538e-06,1.415
15791,7917.652,44.21,112.8,0.0007997,12,0.00020041,9.7998e-06,1.393
15792,7917.6523,44.12,112.89,0.005176,12,0.00023276,4.0517e-05,1.391
15793,7917.6548,43.41,113.66,0.0003846,12,0.0001766,8.5309e-06,1.375
15794,7917.6549,43.38,113.68,0.0003757,12,0.0002005,8.6376e-06,1.374
15795,7917.6549,43.36,113.7,0.0005661,12,0.0001769,8.601e-06,1.373
15796,7917.655,43.34,113.73,0.001135,12,0.00017279,1.3686e-05,1.373
15797,7917.6551,43.32,113.75,0.0004457,12,0.000191,9.2724e-06,1.373
15798,7917.6551,43.3,113.77,0.002232,12,0.0001615,2.6169e-05,1.372
15799,7917.6552,43.28,113.79,0.008011,12,0.00016111,9.0285e-05,1.372
15800,7917.6553,43.26,113.81,0.00721,12,0.00021896,8.0385e-05,1.372
15801,7917.6554,43.24,113.84,0.002649,12,0.00018206,3.0117e-05,1.371
15802,7917.6554,43.23,113.85,0.0003158,12,0.00019036,8.7173e-06,1.371
15803,7917.6587,42.3,114.89,0.000172,10,0.00016055,8.3954e-06,1.35
15804,7917.6587,42.28,114.91,0.0001753,10,0.0001597,8.3896e-06,1.35
15805,7917.6588,42.26,114.93,0.0001714,10,0.0001637,8.4313e-06,1.349
15806,7917.6589,42.24,114.96,0.0001695,12,0.00016198,8.4174e-06,1.349
15807,7917.6589,42.22,114.98,0.0001731,10,0.00016594,8.4575e-06,1.348
15808,7917.659,42.2,115,0.0001905,12,0.00017226,8.5255e-06,1.348
15809,7917.6591,42.18,115.02,0.0002163,12,0.00017118,8.5202e-06,1.348
15810,7917.6592,42.16,115.05,0.0002957,12,0.00018054,8.6483e-06,1.347
15811,7917.6592,42.14,115.07,0.0003923,12,0.0001908,8.8003e-06,1.347
15812,7917.6593,42.12,115.09,0.0006168,12,0.00017549,9.5049e-06,1.346
15813,7917.6624,41.26,116.11,0.0008481,12,0.00016807,1.0723e-05,1.329
15814,7917.665,40.53,117,0.0002302,10,0.00013333,8.3837e-06,1.314
15815,7917.6651,40.51,117.02,0.0002242,10,0.00013475,8.4005e-06,1.313
15816,7917.6651,40.49,117.05,0.0002235,10,0.0001322,8.3793e-06,1.313
15817,7917.6652,40.47,117.07,0.0002176,10,0.00013199,8.3812e-06,1.313
15818,7917.6653,40.45,117.1,0.0002187,10,0.00012997,8.3682e-06,1.312
15819,7917.6653,40.43,117.12,0.0002183,10,0.00012684,8.3456e-06,1.312
15820,7917.6654,40.41,117.14,0.0002082,10,0.00012789,8.36e-06,1.311
15821,7917.6655,40.39,117.17,0.0002108,10,0.00012936,8.3762e-06,1.311
15822,7917.6655,40.37,117.19,0.0002276,12,0.00013279,8.4127e-06,1.311
15823,7917.6656,40.35,117.22,0.0002607,12,0.00013816,8.4641e-06,1.31
15824,7917.6687,39.5,118.31,0.001538,12,0.00021416,1.622e-05,1.295
15825,7917.6713,38.77,119.27,0.0003858,12,0.00018488,9.2678e-06,1.281
15826,7917.6739,38.09,120.22,0.001809,12,0.00011555,8.7696e-06,1.269
15827,7917.6769,37.27,121.39,0.0002209,10,0.00012699,8.7085e-06,1.255
15828,7917.677,37.25,121.42,0.0002153,10,0.00012261,8.6754e-06,1.255
15829,7917.6771,37.23,121.45,0.0002195,10,0.00011758,8.646e-06,1.254
15830,7917.6771,37.22,121.48,0.0002127,10,0.00011618,8.6429e-06,1.254
15831,7917.6772,37.2,121.5,0.0002149,10,0.00011456,8.6405e-06,1.254
15832,7917.6773,37.18,121.53,0.0002102,10,0.00011023,8.6267e-06,1.253
15833,7917.6773,37.16,121.56,0.0002162,10,0.00010561,8.6321e-06,1.253
15834,7917.6774,37.14,121.59,0.0002125,10,0.00011043,8.6325e-06,1.253
15835,7917.6775,37.12,121.61,0.0002076,10,0.00010937,8.6343e-06,1.252
15836,7917.6775,37.1,121.64,0.0002094,10,0.00010891,8.633e-06,1.252
15837,7917.6806,36.31,122.86,0.0002203,10,0.00012161,8.7749e-06,1.24
15838,7917.6806,36.29,122.88,0.0002285,10,0.00012522,8.8032e-06,1.239
15839,7917.6807,36.27,122.91,0.0002253,10,0.00012728,8.8205e-06,1.239
15840,7917.6808,36.25,122.94,0.0002136,10,0.00013262,8.8678e-06,1.239
15841,7917.6808,36.23,122.97,0.0002172,10,0.00013514,8.8918e-06,1.238
15842,7917.6809,36.22,123,0.0002217,10,0.00013763,8.9176e-06,1.238
15843,7917.681,36.2,123.03,0.0002185,10,0.0001377,8.9172e-06,1.238
15844,7917.6811,36.18,123.06,0.0002261,10,0.0001391,8.9336e-06,1.238
15845,7917.6811,36.16,123.09,0.0002172,10,0.00013459,8.892e-06,1.237
15846,7917.6812,36.14,123.12,0.0002201,10,0.00013514,8.9003e-06,1.237
15847,7917.6842,35.35,124.4,0.0004514,12,0.00017193,9.8433e-06,1.225
15848,7917.6873,34.57,125.73,0.0002088,10,0.00012146,8.9593e-06,1.213
15849,7917.6874,34.55,125.76,0.0002149,10,0.00012546,8.9863e-06,1.213
15850,7917.6874,34.53,125.79,0.0002124,10,0.00012989,9.0242e-06,1.213
15851,7917.6875,34.52,125.82,0.0002176,10,0.00013272,9.0464e-06,1.213
15852,7917.6876,34.5,125.85,0.0002156,10,0.00013642,9.084e-06,1.212
15853,7917.6876,34.48,125.88,0.0002138,10,0.00014134,9.1366e-06,1.212
15854,7917.6877,34.46,125.92,0.0002092,10,0.00014086,9.1337e-06,1.212
15855,7917.6878,34.44,125.95,0.0002171,10,0.00014479,9.1741e-06,1.211
15856,7917.6879,34.43,125.98,0.0002198,10,0.00014426,9.1714e-06,1.211
15857,7917.6879,34.41,126.01,0.000218,10,0.00014529,9.1833e-06,1.211
15858,7917.691,33.64,127.41,0.0002054,10,0.0001181,9.032e-06,1.2
15859,7917.6911,33.62,127.44,0.0002019,10,0.00011824,9.0331e-06,1.2
15860,7917.6911,33.61,127.47,0.0001999,10,0.00011868,9.0368e-06,1.2
15861,7917.6912,33.59,127.5,0.0002015,10,0.00011707,9.0237e-06,1.199
15862,7917.6913,33.57,127.54,0.0002,10,0.00011508,9.0222e-06,1.199
15863,7917.6913,33.55,127.57,0.000195,10,0.00011333,9.0249e-06,1.199
15864,7917.6914,33.54,127.6,0.0001913,10,0.00011208,9.0172e-06,1.199
15865,7917.6915,33.52,127.64,0.0001993,10,0.00011352,9.0275e-06,1.198
15866,7917.6916,33.5,127.67,0.0001997,10,0.00011229,9.0256e-06,1.198
15867,7917.6916,33.49,127.7,0.0002029,10,0.00011052,9.0189e-06,1.198
15868,7917.6946,32.75,129.14,0.0002079,10,0.00010213,9.0953e-06,1.188
15869,7917.6947,32.73,129.17,0.0002098,10,0.00010131,9.0939e-06,1.188
15870,7917.6948,32.71,129.21,0.0002066,10,0.00010154,9.0974e-06,1.187
15871,7917.6948,32.7,129.24,0.0002038,10,0.00010444,9.0973e-06,1.187
15872,7917.6949,32.68,129.28,0.0001945,10,0.00010408,9.1056e-06,1.187
15873,7917.695,32.66,129.31,0.0002012,10,0.00010434,9.1034e-06,1.187
15874,7917.6951,32.65,129.34,0.0002061,10,0.00010383,9.107e-06,1.186
15875,7917.6951,32.63,129.38,0.0002126,10,0.00010264,9.1115e-06,1.186
15876,7917.6952,32.61,129.41,0.0002005,10,0.00010369,9.1088e-06,1.186
15877,7917.6953,32.59,129.45,0.000213,10,0.00010656,9.1039e-06,1.186
15878,7917.6997,31.55,131.67,0.000235,10,9.5767e-05,9.2593e-06,1.172
15879,7917.6998,31.53,131.71,0.0002388,10,9.457e-05,9.2743e-06,1.172
15880,7917.6998,31.51,131.75,0.0002326,10,9.5944e-05,9.27e-06,1.172
15881,7917.6999,31.5,131.78,0.0002372,10,9.5173e-05,9.2743e-06,1.172
15882,7917.7,31.48,131.82,0.0002455,10,9.3755e-05,9.2989e-06,1.171
15883,7917.7,31.46,131.86,0.0002428,10,9.3514e-05,9.3042e-06,1.171
15884,7917.7001,31.45,131.89,0.000244,10,9.1687e-05,9.3211e-06,1.171
15885,7917.7002,31.43,131.93,0.0002403,10,8.7816e-05,9.3986e-06,1.171
15886,7917.7003,31.41,131.97,0.0002418,10,8.6608e-05,9.4272e-06,1.17
15887,7917.7003,31.4,132,0.0002366,10,8.6086e-05,9.4365e-06,1.17
15888,7917.7033,30.71,133.6,0.000247,10,8.0375e-05,9.6994e-06,1.162
15889,7917.7034,30.69,133.64,0.0002446,10,7.9813e-05,9.6989e-06,1.162
15890,7917.7035,30.68,133.68,0.0002492,10,8.2955e-05,9.598e-06,1.162
15891,7917.7035,30.66,133.72,0.0002453,10,8.6096e-05,9.5048e-06,1.161
15892,7917.7036,30.64,133.76,0.0002474,10,8.5283e-05,9.5502e-06,1.161
15893,7917.7037,30.63,133.79,0.0002392,10,8.4901e-05,9.5645e-06,1.161
15894,7917.7038,30.61,133.83,0.0002396,10,8.6079e-05,9.5295e-06,1.161
15895,7917.7038,30.6,133.87,0.0002401,10,8.6701e-05,9.5288e-06,1.161
15896,7917.7039,30.58,133.91,0.000232,10,8.4794e-05,9.5634e-06,1.16
15897,7917.704,30.57,133.95,0.0002417,10,8.6497e-05,9.5159e-06,1.16
15898,7917.707,29.89,135.65,0.0002308,10,8.8178e-05,9.5515e-06,1.152
15899,7917.7071,29.87,135.69,0.000232,10,8.8063e-05,9.5449e-06,1.152
15900,7917.7072,29.86,135.73,0.0002299,10,8.6462e-05,9.5989e-06,1.152
15901,7917.7072,29.84,135.77,0.0002337,10,8.5367e-05,9.6255e-06,1.152
15902,7917.7073,29.83,135.82,0.0002299,10,8.4621e-05,9.6412e-06,1.152
15903,7917.7074,29.81,135.85,0.0002262,10,8.564e-05,9.6281e-06,1.151
15904,7917.7074,29.79,135.89,0.0002268,10,8.5991e-05,9.6122e-06,1.151
15905,7917.7075,29.78,135.94,0.0002249,10,8.1769e-05,9.7521e-06,1.151
15906,7917.7076,29.76,135.98,0.000218,10,8.0147e-05,9.8024e-06,1.151
15907,7917.7077,29.75,136.02,0.0002163,10,7.9648e-05,9.827e-06,1.151
15908,7917.7107,29.11,137.77,0.0002522,10,5.1262e-05,1.2732e-05,1.143
15909,7917.7107,29.09,137.82,0.0002436,10,5.3502e-05,1.2333e-05,1.143
